Order_ID,Customer_ID,Restaurant_Name,Cuisine,Food_Item,City,Address,Order_Date,Time_Slot,Order_Amount,Delivery_Time,Rating,Discount_Used,Is_Weekend,Year,Month,Day_of_Week,Is_Delayed,Estimated_Distance_km
ORD1139,CUST2629,Jonah's Bistro,Chinese,Hakka Noodles,Chennai,"55, Area 25, Chennai",2023-09-26,10:00-12:00,487.0,42,3.2,False,False,2023,9,Tuesday,False,14.0
ORD1140,CUST3800,Cafe Lota,Chinese,Veg Momos,Delhi,"34, Area 23, Delhi",2023-03-03,12:00-14:00,542.39,61,2.5,False,False,2023,3,Friday,True,20.3
ORD1141,CUST5363,Mocambo,Indian,Rogan Josh,Kolkata,"39, Area 7, Kolkata",2023-04-24,10:00-12:00,365.41,90,1.6,False,False,2023,4,Monday,True,30.0
ORD1142,CUST8132,Pappi Di Hatti,Indian,Rogan Josh,Amritsar,"89, Area 25, Amritsar",2023-01-08,16:00-18:00,637.22,110,4.6,False,True,2023,1,Sunday,True,36.7
ORD1143,CUST7650,A2B,Italian,Panini,Chennai,"6, Area 21, Chennai",2023-03-22,14:00-16:00,1068.4,100,3.5,False,False,2023,3,Wednesday,True,33.3
ORD1144,CUST2208,Little Italy,Chinese,Hot and Sour Soup,Visakhapatnam,"43, Area 23, Visakhapatnam",2023-05-20,10:00-12:00,1330.67,79,1.8,False,True,2023,5,Saturday,True,26.3
ORD1145,CUST7346,Bake My Wish,Continental,Stuffed Bell Peppers,Visakhapatnam,"21, Area 9, Visakhapatnam",2023-08-21,10:00-12:00,721.45,97,1.3,False,False,2023,8,Monday,True,32.3
ORD1146,CUST9123,Saffron,Italian,Gnocchi,Chandigarh,"80, Area 16, Chandigarh",2023-12-26,12:00-14:00,1889.63,44,4.7,False,False,2023,12,Tuesday,False,14.7
ORD1147,CUST3901,Guru Kripa,Continental,Fish & Chips,Indore,"23, Area 4, Indore",2023-06-19,14:00-16:00,818.43,98,3.7,False,False,2023,6,Monday,True,32.7
ORD1148,CUST6384,Peshawri,Continental,French Onion Soup,Mumbai,"31, Area 10, Mumbai",2023-06-17,18:00-20:00,427.81,54,2.4,False,True,2023,6,Saturday,False,18.0
ORD1149,CUST7901,Dastarkhwan,Italian,Spaghetti Carbonara,Lucknow,"55, Area 4, Lucknow",2023-03-01,10:00-12:00,762.48,78,2.3,False,False,2023,3,Wednesday,True,26.0
ORD1150,CUST2684,The Square – Novotel,Italian,Gnocchi,Visakhapatnam,"22, Area 8, Visakhapatnam",2023-03-08,12:00-14:00,1239.9,64,4.1,False,False,2023,3,Wednesday,True,21.3
ORD1151,CUST8441,Cafe Zoe,Indian,Tandoori Chicken,Mumbai,"61, Area 19, Mumbai",2023-02-07,12:00-14:00,1314.61,95,1.5,False,False,2023,2,Tuesday,True,31.7
ORD1152,CUST2687,Chhavi's Dhaba,Continental,Herb Roasted Chicken,Amritsar,"15, Area 24, Amritsar",2023-04-24,20:00-22:00,1502.04,100,3.0,False,False,2023,4,Monday,True,33.3
ORD1153,CUST1942,Olive Bar & Kitchen,Continental,Chicken Stroganoff,Jaipur,"97, Area 15, Jaipur",2023-05-22,18:00-20:00,1112.84,109,1.4,False,False,2023,5,Monday,True,36.3
ORD1154,CUST7664,Blue & Beyond,Continental,Grilled Chicken,Kolkata,"54, Area 21, Kolkata",2023-09-18,14:00-16:00,771.26,22,2.2,False,False,2023,9,Monday,False,7.3
ORD1155,CUST2396,Mitras Cafe,Italian,Minestrone Soup,Kolkata,"37, Area 20, Kolkata",2023-02-08,18:00-20:00,531.82,52,2.3,False,False,2023,2,Wednesday,False,17.3
ORD1156,CUST1303,Pista House,Italian,Arancini,Hyderabad,"10, Area 7, Hyderabad",2023-08-30,12:00-14:00,1032.13,96,1.5,False,False,2023,8,Wednesday,True,32.0
ORD1157,CUST7746,CookBook Café,Continental,French Onion Soup,Patna,"42, Area 17, Patna",2023-04-17,18:00-20:00,447.65,96,1.4,False,False,2023,4,Monday,True,32.0
ORD1158,CUST7659,Cafe Hendrix,Italian,Bruschetta,Guwahati,"76, Area 6, Guwahati",2023-11-04,20:00-22:00,420.75,55,2.8,False,True,2023,11,Saturday,False,18.3
ORD1159,CUST1204,Mitras Cafe,Continental,Fish & Chips,Kolkata,"37, Area 20, Kolkata",2023-03-28,18:00-20:00,942.18,101,4.7,False,False,2023,3,Tuesday,True,33.7
ORD1160,CUST6852,Chotiwala Restaurant,Chinese,Dragon Chicken,Indore,"70, Area 9, Indore",2023-06-14,18:00-20:00,291.86,100,2.8,False,False,2023,6,Wednesday,True,33.3
ORD1161,CUST4161,22nd Parallel,Italian,Minestrone Soup,Vadodara,"97, Area 6, Vadodara",2023-06-19,16:00-18:00,350.39,110,3.5,False,False,2023,6,Monday,True,36.7
ORD1162,CUST5394,Khyber,Continental,Fish & Chips,Mumbai,"32, Area 13, Mumbai",2023-10-15,10:00-12:00,1076.01,56,3.5,False,True,2023,10,Sunday,False,18.7
ORD1163,CUST5125,The Black Rabbit,Chinese,Chow Mein,Bangalore,"88, Area 14, Bangalore",2023-02-21,20:00-22:00,233.93,56,2.2,False,False,2023,2,Tuesday,False,18.7
ORD1164,CUST5329,Sapphire Restaurant,Italian,Spaghetti Carbonara,Mysore,"61, Area 22, Mysore",2023-11-15,18:00-20:00,1965.47,43,2.2,False,False,2023,11,Wednesday,False,14.3
ORD1165,CUST4355,Terrace21,Continental,Roast Veggies,Hyderabad,"94, Area 20, Hyderabad",2023-12-27,12:00-14:00,742.58,54,4.6,False,False,2023,12,Wednesday,False,18.0
ORD1166,CUST7079,Bombay Canteen,Indian,Biryani,Mumbai,"12, Area 8, Mumbai",2023-07-08,20:00-22:00,1177.42,111,1.8,False,True,2023,7,Saturday,True,37.0
ORD1167,CUST4449,Masala Library,Indian,Biryani,Mumbai,"83, Area 7, Mumbai",2023-01-01,10:00-12:00,597.87,64,2.3,False,True,2023,1,Sunday,True,21.3
ORD1168,CUST6068,Toscano,Italian,Arancini,Bangalore,"38, Area 18, Bangalore",2023-07-29,20:00-22:00,563.11,44,3.9,False,True,2023,7,Saturday,False,14.7
ORD1169,CUST1711,Mirch Masala,Italian,Cannelloni,Ahmedabad,"59, Area 6, Ahmedabad",2023-06-15,10:00-12:00,871.07,84,4.2,False,False,2023,6,Thursday,True,28.0
ORD1170,CUST5056,Zafraan,Italian,Risotto,Hyderabad,"52, Area 13, Hyderabad",2023-04-21,10:00-12:00,870.11,120,2.8,False,False,2023,4,Friday,True,40.0
ORD1171,CUST9575,Pista House,Indian,Chole Bhature,Hyderabad,"10, Area 7, Hyderabad",2023-10-19,14:00-16:00,1520.51,22,2.0,False,False,2023,10,Thursday,False,7.3
ORD1172,CUST5271,Tung Fong,Indian,Korma,Kolkata,"48, Area 15, Kolkata",2023-03-19,18:00-20:00,1909.25,49,2.2,False,True,2023,3,Sunday,False,16.3
ORD1173,CUST7056,Copper Chimney,Indian,Dosa,Mumbai,"12, Area 12, Mumbai",2023-12-07,14:00-16:00,1158.36,93,3.4,False,False,2023,12,Thursday,True,31.0
ORD1174,CUST7706,Terra Mayaa,Italian,Cannelloni,Guwahati,"59, Area 13, Guwahati",2023-08-24,18:00-20:00,781.48,82,2.0,False,False,2023,8,Thursday,True,27.3
ORD1175,CUST3268,Dilli Haat,Chinese,Dim Sum,Delhi,"41, Area 9, Delhi",2023-10-07,18:00-20:00,1173.19,108,4.4,False,True,2023,10,Saturday,True,36.0
ORD1176,CUST3911,Beera Chicken House,Indian,Malai Kofta,Amritsar,"38, Area 2, Amritsar",2023-05-14,20:00-22:00,671.71,116,4.7,False,True,2023,5,Sunday,True,38.7
ORD1177,CUST5912,Mi Amor,Indian,Chole Bhature,Pune,"40, Area 16, Pune",2023-11-25,14:00-16:00,837.58,62,3.0,False,True,2023,11,Saturday,True,20.7
ORD1178,CUST1125,Sita Ram Diwan Chand,Continental,Shepherd's Pie,Delhi,"3, Area 4, Delhi",2023-12-21,12:00-14:00,996.11,105,4.5,False,False,2023,12,Thursday,True,35.0
ORD1179,CUST8212,Ebony,Continental,Zucchini Fritters,Bangalore,"6, Area 17, Bangalore",2023-08-31,18:00-20:00,1283.63,71,2.3,False,False,2023,8,Thursday,True,23.7
ORD1180,CUST3106,The Great Indian Kitchen,Italian,Margherita Pizza,Lucknow,"98, Area 12, Lucknow",2023-08-30,12:00-14:00,1134.68,114,4.8,False,False,2023,8,Wednesday,True,38.0
ORD1181,CUST3456,Vinayak Restaurant,Indian,Chole Bhature,Goa,"33, Area 1, Goa",2023-11-01,10:00-12:00,836.11,90,3.0,False,False,2023,11,Wednesday,True,30.0
ORD1182,CUST2776,La Plage,Chinese,Hakka Noodles,Goa,"15, Area 15, Goa",2023-04-03,12:00-14:00,1783.67,106,4.0,False,False,2023,4,Monday,True,35.3
ORD1183,CUST2439,Bukhara,Italian,Fettuccine Alfredo,Delhi,"88, Area 2, Delhi",2023-03-19,12:00-14:00,1791.92,70,4.3,False,True,2023,3,Sunday,True,23.3
ORD1184,CUST6281,Arthur’s Theme,Continental,Grilled Chicken,Pune,"87, Area 14, Pune",2023-11-03,10:00-12:00,1957.31,46,4.5,False,False,2023,11,Friday,False,15.3
ORD1185,CUST5381,Flying Spaghetti Monster,Chinese,Spring Rolls,Visakhapatnam,"56, Area 4, Visakhapatnam",2023-12-24,20:00-22:00,503.06,96,3.3,False,True,2023,12,Sunday,True,32.0
ORD1186,CUST2580,Cafe Coffee Day,Chinese,Veg Momos,Ahmedabad,"50, Area 19, Ahmedabad",2023-07-15,16:00-18:00,585.82,63,2.1,False,True,2023,7,Saturday,True,21.0
ORD1187,CUST6251,Sree Arul Jyothi Veg Restaurant,Italian,Pesto Pasta,Thiruvananthapuram,"51, Area 10, Thiruvananthapuram",2023-06-20,18:00-20:00,410.18,117,1.4,False,False,2023,6,Tuesday,True,39.0
ORD1188,CUST7291,Grand Trunk,Chinese,Fried Rice,Amritsar,"36, Area 21, Amritsar",2023-06-29,16:00-18:00,783.25,43,2.5,False,False,2023,6,Thursday,False,14.3
ORD1189,CUST6240,Infantaria,Italian,Bruschetta,Goa,"98, Area 6, Goa",2023-10-30,18:00-20:00,492.39,104,5.0,False,False,2023,10,Monday,True,34.7
ORD1190,CUST9855,Indian Coffee House,Continental,Garlic Bread,Chandigarh,"60, Area 5, Chandigarh",2023-03-02,12:00-14:00,1432.22,106,1.6,False,False,2023,3,Thursday,True,35.3
ORD1191,CUST5080,Pyramid Café Lounge,Chinese,Hot and Sour Soup,Amritsar,"74, Area 16, Amritsar",2023-06-27,20:00-22:00,1615.65,56,4.8,False,False,2023,6,Tuesday,False,18.7
ORD1192,CUST3531,The Gallery,Italian,Minestrone Soup,Visakhapatnam,"22, Area 16, Visakhapatnam",2023-04-15,16:00-18:00,1342.4,36,4.9,False,True,2023,4,Saturday,False,12.0
ORD1193,CUST3057,Paragon,Continental,Shepherd's Pie,Thiruvananthapuram,"50, Area 23, Thiruvananthapuram",2023-06-30,16:00-18:00,190.24,117,4.9,False,False,2023,6,Friday,True,39.0
ORD1194,CUST9614,Pind Balluchi,Chinese,Kung Pao Chicken,Patna,"38, Area 7, Patna",2023-11-03,10:00-12:00,178.79,66,4.5,False,False,2023,11,Friday,True,22.0
ORD1195,CUST9526,Anarkali,Chinese,Sweet Corn Soup,Patna,"43, Area 3, Patna",2023-11-05,18:00-20:00,209.65,113,1.1,False,True,2023,11,Sunday,True,37.7
ORD1196,CUST8604,Burger Factory,Indian,Rajma Chawal,Goa,"98, Area 11, Goa",2023-03-24,16:00-18:00,764.71,105,2.1,False,False,2023,3,Friday,True,35.0
ORD1197,CUST1039,Toscano,Indian,Pav Bhaji,Bangalore,"38, Area 18, Bangalore",2023-12-02,10:00-12:00,1105.9,99,4.2,False,True,2023,12,Saturday,True,33.0
ORD1198,CUST3940,Cafe Hive,Italian,Margherita Pizza,Thiruvananthapuram,"23, Area 11, Thiruvananthapuram",2023-03-03,20:00-22:00,1029.04,72,2.2,False,False,2023,3,Friday,True,24.0
ORD1199,CUST7853,Thalassa,Continental,Mashed Potatoes,Goa,"51, Area 7, Goa",2023-09-22,10:00-12:00,1424.97,41,3.6,False,False,2023,9,Friday,False,13.7
ORD1200,CUST3800,Royal Sky,Chinese,Hot and Sour Soup,Lucknow,"64, Area 20, Lucknow",2023-08-11,14:00-16:00,1171.95,76,2.2,False,False,2023,8,Friday,True,25.3
ORD1201,CUST5640,The Corner Courtyard,Italian,Risotto,Kolkata,"37, Area 16, Kolkata",2023-04-15,10:00-12:00,1132.71,95,2.3,False,True,2023,4,Saturday,True,31.7
ORD1202,CUST2847,The Urban Gumti,Chinese,Crispy Spinach,Indore,"14, Area 25, Indore",2023-12-27,20:00-22:00,802.96,63,1.4,False,False,2023,12,Wednesday,True,21.0
ORD1203,CUST9442,Cherries & Berries,Indian,Pav Bhaji,Thiruvananthapuram,"52, Area 13, Thiruvananthapuram",2023-05-20,18:00-20:00,1613.61,43,1.1,False,True,2023,5,Saturday,False,14.3
ORD1204,CUST1387,Andhra Bhavan,Indian,Dal Makhani,Delhi,"76, Area 13, Delhi",2023-12-08,18:00-20:00,882.24,75,4.6,False,False,2023,12,Friday,True,25.0
ORD1205,CUST4648,Copperleaf,Continental,Zucchini Fritters,Goa,"72, Area 25, Goa",2023-01-25,16:00-18:00,546.77,91,4.0,False,False,2023,1,Wednesday,True,30.3
ORD1206,CUST1360,Mirch Masala,Chinese,Hot and Sour Soup,Vadodara,"28, Area 3, Vadodara",2023-12-10,16:00-18:00,1699.81,112,2.9,False,True,2023,12,Sunday,True,37.3
ORD1207,CUST7314,Al Jawahar,Indian,Dal Makhani,Delhi,"36, Area 20, Delhi",2023-03-28,16:00-18:00,1812.96,79,4.3,False,False,2023,3,Tuesday,True,26.3
ORD1208,CUST3696,Oakaz Café & Restaurant,Continental,Grilled Chicken,Indore,"88, Area 15, Indore",2023-09-18,12:00-14:00,965.08,104,3.6,False,False,2023,9,Monday,True,34.7
ORD1209,CUST2685,Sunny's,Chinese,Crispy Spinach,Bangalore,"92, Area 13, Bangalore",2023-11-26,12:00-14:00,757.53,79,1.8,False,True,2023,11,Sunday,True,26.3
ORD1210,CUST3945,Cafe Coffee Day,Italian,Lasagna,Ahmedabad,"50, Area 19, Ahmedabad",2023-03-13,20:00-22:00,716.68,60,1.7,False,False,2023,3,Monday,False,20.0
ORD1211,CUST6101,Villa Maya,Continental,Chicken Stroganoff,Thiruvananthapuram,"48, Area 3, Thiruvananthapuram",2023-04-27,18:00-20:00,831.16,54,1.2,False,False,2023,4,Thursday,False,18.0
ORD1212,CUST3780,The Morung,Chinese,Hot and Sour Soup,Guwahati,"97, Area 24, Guwahati",2023-07-31,20:00-22:00,464.87,89,4.8,False,False,2023,7,Monday,True,29.7
ORD1213,CUST5714,Baluchi,Italian,Gnocchi,Chandigarh,"59, Area 14, Chandigarh",2023-01-24,20:00-22:00,1392.02,85,2.9,False,False,2023,1,Tuesday,True,28.3
ORD1214,CUST4698,Effingut Brewerkz,Italian,Minestrone Soup,Pune,"25, Area 21, Pune",2023-01-10,12:00-14:00,1793.58,82,4.3,False,False,2023,1,Tuesday,True,27.3
ORD1215,CUST3077,Kesar Da Dhaba,Italian,Risotto,Amritsar,"95, Area 1, Amritsar",2023-10-11,12:00-14:00,249.58,66,3.9,False,False,2023,10,Wednesday,True,22.0
ORD1216,CUST1292,The Steaming Mug,Chinese,Kung Pao Chicken,Guwahati,"95, Area 14, Guwahati",2023-05-07,20:00-22:00,703.87,56,3.5,False,True,2023,5,Sunday,False,18.7
ORD1217,CUST2486,Makhan Fish & Chicken Corner,Indian,Dosa,Amritsar,"78, Area 5, Amritsar",2023-10-21,20:00-22:00,740.52,50,4.7,False,True,2023,10,Saturday,False,16.7
ORD1218,CUST4025,Cafe Mondegar,Italian,Arancini,Mumbai,"6, Area 16, Mumbai",2023-05-30,14:00-16:00,1833.42,94,4.4,False,False,2023,5,Tuesday,True,31.3
ORD1219,CUST8657,Olive Garden,Chinese,Dragon Chicken,Mysore,"26, Area 24, Mysore",2023-06-10,14:00-16:00,1788.26,24,3.6,False,True,2023,6,Saturday,False,8.0
ORD1220,CUST6333,Eva Café,Italian,Pasta Alfredo,Goa,"71, Area 18, Goa",2023-10-30,10:00-12:00,994.39,111,3.5,False,False,2023,10,Monday,True,37.0
ORD1221,CUST6224,Karim's,Italian,Gnocchi,Delhi,"82, Area 3, Delhi",2023-01-17,14:00-16:00,1182.42,37,1.2,False,False,2023,1,Tuesday,False,12.3
ORD1222,CUST5999,Tandoori Night,Chinese,Manchurian,Vadodara,"75, Area 18, Vadodara",2023-11-13,18:00-20:00,1450.75,90,3.1,False,False,2023,11,Monday,True,30.0
ORD1223,CUST9241,Ziva All Day Dining,Chinese,Dim Sum,Amritsar,"97, Area 20, Amritsar",2023-10-06,20:00-22:00,152.72,107,4.9,False,False,2023,10,Friday,True,35.7
ORD1224,CUST2195,Truffles,Continental,Chicken Stroganoff,Bangalore,"33, Area 7, Bangalore",2023-05-09,20:00-22:00,1829.87,118,2.9,False,False,2023,5,Tuesday,True,39.3
ORD1225,CUST6160,Kayani Bakery,Italian,Spaghetti Carbonara,Pune,"86, Area 2, Pune",2023-12-09,18:00-20:00,1984.32,92,2.0,False,True,2023,12,Saturday,True,30.7
ORD1226,CUST5658,Wahid Biryani,Italian,Pesto Pasta,Lucknow,"81, Area 5, Lucknow",2023-11-01,10:00-12:00,1144.51,38,2.9,False,False,2023,11,Wednesday,False,12.7
ORD1227,CUST5340,Mezzaluna Indian Restaurant,Italian,Caprese Salad,Mysore,"71, Area 12, Mysore",2023-05-31,16:00-18:00,1648.38,87,3.4,False,False,2023,5,Wednesday,True,29.0
ORD1228,CUST8078,FoodExx,Indian,Biryani,Guwahati,"64, Area 22, Guwahati",2023-09-07,20:00-22:00,1117.29,52,3.0,False,False,2023,9,Thursday,False,17.3
ORD1229,CUST8009,Vintage Machine,Italian,Cannelloni,Lucknow,"55, Area 17, Lucknow",2023-10-23,14:00-16:00,1600.92,40,3.0,False,False,2023,10,Monday,False,13.3
ORD1230,CUST6501,Biryani Mahal,Indian,Pav Bhaji,Patna,"84, Area 5, Patna",2023-04-04,10:00-12:00,1189.37,117,1.2,False,False,2023,4,Tuesday,True,39.0
ORD1231,CUST8177,Buhari Hotel,Continental,Eggs Benedict,Thiruvananthapuram,"22, Area 7, Thiruvananthapuram",2023-08-19,18:00-20:00,350.39,52,3.1,False,True,2023,8,Saturday,False,17.3
ORD1232,CUST3024,Garam Dharam,Italian,Cannelloni,Chandigarh,"6, Area 9, Chandigarh",2023-12-01,18:00-20:00,641.37,110,2.8,False,False,2023,12,Friday,True,36.7
ORD1233,CUST4390,Mirch Masala,Continental,Roast Veggies,Ahmedabad,"59, Area 6, Ahmedabad",2023-08-11,10:00-12:00,409.51,71,1.4,False,False,2023,8,Friday,True,23.7
ORD1234,CUST7019,Toit,Italian,Minestrone Soup,Pune,"87, Area 19, Pune",2023-12-28,12:00-14:00,527.94,104,2.2,False,False,2023,12,Thursday,True,34.7
ORD1235,CUST5071,Brothers Dhaba,Indian,Pani Puri,Amritsar,"34, Area 4, Amritsar",2023-05-24,18:00-20:00,1407.48,20,3.0,False,False,2023,5,Wednesday,False,6.7
ORD1236,CUST5695,Cascades,Chinese,Sweet Corn Soup,Visakhapatnam,"75, Area 14, Visakhapatnam",2023-10-20,16:00-18:00,229.51,91,4.8,False,False,2023,10,Friday,True,30.3
ORD1237,CUST5167,Oakaz Café & Restaurant,Chinese,Spring Rolls,Indore,"88, Area 15, Indore",2023-10-23,18:00-20:00,1985.87,114,3.9,False,False,2023,10,Monday,True,38.0
ORD1238,CUST7554,Marz-O-Rin,Indian,Pani Puri,Pune,"56, Area 10, Pune",2023-05-11,10:00-12:00,190.83,105,2.1,False,False,2023,5,Thursday,True,35.0
ORD1239,CUST6293,Vaishali,Continental,Grilled Salmon,Pune,"56, Area 1, Pune",2023-12-14,12:00-14:00,1379.86,93,2.1,False,False,2023,12,Thursday,True,31.0
ORD1240,CUST9011,Rajinder Da Dhaba,Continental,Grilled Salmon,Delhi,"27, Area 21, Delhi",2023-12-22,10:00-12:00,1938.55,102,4.5,False,False,2023,12,Friday,True,34.0
ORD1241,CUST7837,Anarkali,Indian,Biryani,Patna,"43, Area 3, Patna",2023-12-16,20:00-22:00,1810.54,120,4.7,False,True,2023,12,Saturday,True,40.0
ORD1242,CUST6539,Dakshin,Indian,Pani Puri,Chennai,"27, Area 6, Chennai",2023-07-02,12:00-14:00,1171.51,45,4.6,False,True,2023,7,Sunday,False,15.0
ORD1243,CUST9362,Dindigul Thalappakatti,Continental,Chicken Stroganoff,Chennai,"95, Area 3, Chennai",2023-02-04,12:00-14:00,1703.39,82,4.8,False,True,2023,2,Saturday,True,27.3
ORD1244,CUST3752,Raju Gari Dhaba,Continental,Fish & Chips,Visakhapatnam,"16, Area 24, Visakhapatnam",2023-09-24,18:00-20:00,383.6,87,4.8,False,True,2023,9,Sunday,True,29.0
ORD1245,CUST8273,Crystal Restaurant,Chinese,Schezwan Rice,Amritsar,"86, Area 7, Amritsar",2023-10-02,12:00-14:00,1094.87,43,4.5,False,False,2023,10,Monday,False,14.3
ORD1246,CUST9007,Gordhan Thal,Chinese,Hot and Sour Soup,Ahmedabad,"28, Area 2, Ahmedabad",2023-09-20,12:00-14:00,412.43,59,2.7,False,False,2023,9,Wednesday,False,19.7
ORD1247,CUST5907,WelcomCafe Oceanic,Italian,Caprese Salad,Visakhapatnam,"20, Area 17, Visakhapatnam",2023-02-25,12:00-14:00,219.49,71,4.0,False,True,2023,2,Saturday,True,23.7
ORD1248,CUST5879,The Great Kabab Factory,Continental,Steak,Guwahati,"22, Area 8, Guwahati",2023-11-24,20:00-22:00,1913.23,39,4.2,False,False,2023,11,Friday,False,13.0
ORD1249,CUST8354,Barbeque Nation,Chinese,Dragon Chicken,Chandigarh,"30, Area 8, Chandigarh",2023-07-22,10:00-12:00,1497.4,92,2.4,False,True,2023,7,Saturday,True,30.7
ORD1250,CUST1964,17 Degrees,Continental,Eggs Benedict,Patna,"59, Area 6, Patna",2023-08-30,20:00-22:00,360.47,38,1.8,False,False,2023,8,Wednesday,False,12.7
ORD1251,CUST7682,Astoria Food Pavilion,Chinese,Veg Momos,Amritsar,"56, Area 12, Amritsar",2023-11-08,10:00-12:00,262.95,108,3.7,False,False,2023,11,Wednesday,True,36.0
ORD1252,CUST1615,Sindhi Sweets,Italian,Lasagna,Chandigarh,"51, Area 20, Chandigarh",2023-09-27,20:00-22:00,732.13,73,2.8,False,False,2023,9,Wednesday,True,24.3
ORD1253,CUST4846,Black Sheep Bistro,Chinese,Hakka Noodles,Goa,"30, Area 22, Goa",2023-07-22,16:00-18:00,928.26,33,3.7,False,True,2023,7,Saturday,False,11.0
ORD1254,CUST8296,Café Repertwahr,Continental,Garlic Bread,Lucknow,"98, Area 10, Lucknow",2023-04-05,12:00-14:00,1391.51,105,4.2,False,False,2023,4,Wednesday,True,35.0
ORD1255,CUST4392,The Kulcha Land,Chinese,Schezwan Rice,Amritsar,"48, Area 23, Amritsar",2023-04-06,16:00-18:00,524.88,47,1.8,False,False,2023,4,Thursday,False,15.7
ORD1256,CUST1829,Steam,Continental,French Onion Soup,Jaipur,"28, Area 13, Jaipur",2023-11-28,10:00-12:00,765.96,40,2.0,False,False,2023,11,Tuesday,False,13.3
ORD1257,CUST5937,Backpackers Café,Indian,Malai Kofta,Chandigarh,"70, Area 4, Chandigarh",2023-04-28,16:00-18:00,1619.4,48,2.2,False,False,2023,4,Friday,False,16.0
ORD1258,CUST1419,Mising Kitchen,Continental,Caesar Salad,Guwahati,"67, Area 21, Guwahati",2023-10-16,12:00-14:00,1082.53,89,4.5,False,False,2023,10,Monday,True,29.7
ORD1259,CUST5158,Gajalee,Indian,Tandoori Chicken,Mumbai,"66, Area 2, Mumbai",2023-10-02,16:00-18:00,639.38,69,1.6,False,False,2023,10,Monday,True,23.0
ORD1260,CUST3317,Cafe Aramane,Chinese,Chilli Chicken,Mysore,"42, Area 23, Mysore",2023-03-01,12:00-14:00,527.01,65,4.7,False,False,2023,3,Wednesday,True,21.7
ORD1261,CUST5963,Monkey Bar,Chinese,Fried Rice,Pune,"19, Area 20, Pune",2023-07-31,14:00-16:00,1441.3,29,4.0,False,False,2023,7,Monday,False,9.7
ORD1262,CUST6364,Bastian,Italian,Caprese Salad,Mumbai,"75, Area 6, Mumbai",2023-10-17,14:00-16:00,1203.83,120,4.6,False,False,2023,10,Tuesday,True,40.0
ORD1263,CUST4504,The Eighteen Fine Dine,Chinese,Honey Chilli Potatoes,Indore,"85, Area 14, Indore",2023-08-27,20:00-22:00,911.78,46,2.0,False,True,2023,8,Sunday,False,15.3
ORD1264,CUST1070,Temptation Restaurant,Italian,Margherita Pizza,Amritsar,"34, Area 11, Amritsar",2023-12-17,12:00-14:00,1693.46,55,1.1,False,True,2023,12,Sunday,False,18.3
ORD1265,CUST2242,Cafe Graffiti,Chinese,Dim Sum,Hyderabad,"98, Area 22, Hyderabad",2023-08-20,10:00-12:00,500.13,117,1.1,False,True,2023,8,Sunday,True,39.0
ORD1266,CUST9425,Anima Madhva Bhavan,Indian,Rajma Chawal,Mysore,"18, Area 13, Mysore",2023-12-10,10:00-12:00,904.07,120,1.0,False,True,2023,12,Sunday,True,40.0
ORD1267,CUST6160,Dakshinayan,Continental,Caesar Salad,Ahmedabad,"4, Area 12, Ahmedabad",2023-06-07,14:00-16:00,1123.11,92,2.2,False,False,2023,6,Wednesday,True,30.7
ORD1268,CUST6129,Sardar Pav Bhaji,Continental,Chicken Stroganoff,Mumbai,"32, Area 21, Mumbai",2023-02-07,14:00-16:00,880.61,37,1.4,False,False,2023,2,Tuesday,False,12.3
ORD1269,CUST2307,A2B,Chinese,Dragon Chicken,Chennai,"6, Area 21, Chennai",2023-04-29,14:00-16:00,1965.89,58,2.6,False,True,2023,4,Saturday,False,19.3
ORD1270,CUST3391,Chotiwala Restaurant,Chinese,Hakka Noodles,Indore,"70, Area 9, Indore",2023-03-26,18:00-20:00,1847.77,22,2.6,False,True,2023,3,Sunday,False,7.3
ORD1271,CUST9347,Apna Sweets,Indian,Rogan Josh,Indore,"7, Area 12, Indore",2023-12-18,10:00-12:00,1880.64,60,4.9,False,False,2023,12,Monday,False,20.0
ORD1272,CUST8113,Kefi,Chinese,Dragon Chicken,Chennai,"28, Area 7, Chennai",2023-09-22,16:00-18:00,1421.26,104,3.9,False,False,2023,9,Friday,True,34.7
ORD1273,CUST2798,Crown Castle,Italian,Spaghetti Carbonara,Patna,"1, Area 16, Patna",2023-06-19,20:00-22:00,706.0,113,1.5,False,False,2023,6,Monday,True,37.7
ORD1274,CUST5776,Chotiwala Restaurant,Italian,Lasagna,Indore,"70, Area 9, Indore",2023-09-29,10:00-12:00,1294.39,48,2.4,False,False,2023,9,Friday,False,16.0
ORD1275,CUST4532,Maji Sainik,Italian,Gnocchi,Vadodara,"36, Area 12, Vadodara",2023-12-16,20:00-22:00,178.28,44,2.3,False,True,2023,12,Saturday,False,14.7
ORD1276,CUST1531,The Fisherman’s Wharf,Italian,Spaghetti Carbonara,Hyderabad,"22, Area 18, Hyderabad",2023-07-03,14:00-16:00,1151.08,82,4.7,False,False,2023,7,Monday,True,27.3
ORD1277,CUST8478,The Spicy Venue,Continental,Grilled Salmon,Hyderabad,"89, Area 25, Hyderabad",2023-09-19,14:00-16:00,1808.13,66,4.7,False,False,2023,9,Tuesday,True,22.0
ORD1278,CUST8966,The Black Rabbit,Continental,Zucchini Fritters,Bangalore,"88, Area 14, Bangalore",2023-03-30,16:00-18:00,1502.9,26,3.9,False,False,2023,3,Thursday,False,8.7
